#{"t_start": 1709066150.362886, "env_id": "None"}
r,l,t
-10027.663,3,43.163578
-10112.134,12,43.189578
-10000.0,1,43.192579
-10022.967,2,43.196579
-10056.795,5,43.208579
-10000.0,1,43.210579
-10000.0,1,43.212579
-10000.0,1,43.214579
-10040.698,5,43.225579
-10086.21,5,43.235579
-10000.0,1,43.237578
-10052.351,4,43.245579
-10000.0,1,43.247579
-10018.493,2,43.251579
-10025.6875,3,43.258579
-10013.854,2,43.262578
-10013.654,2,43.266579
-10013.206,2,43.270579
-10014.773,2,43.274593
-10015.676,2,43.278578
-10016.768,2,43.282578
-10073.451,5,43.292578
-10055.491,6,43.303579
-10000.0,1,43.305579
-10000.0,1,43.308579
-10013.279,2,43.312578
-10009.124,2,43.316578
-10096.387,11,43.339579
-10000.0,1,43.342579
-10000.0,1,43.344578
-10085.239,7,43.360578
-10043.41,3,43.367581
-10087.67,5,43.379584
-10000.0,1,43.381579
-10018.152,3,43.388579
-10038.822,3,43.394584
-10014.589,3,43.401579
-10000.0,1,43.403578
-10014.088,2,43.40858
-10044.78,4,43.41758
-10000.0,1,43.420579
-10030.173,3,43.427589
-10018.917,2,43.431584
-10009.783,2,43.436579
-10000.0,1,43.438579
-10017.512,2,43.443578
-10000.0,1,43.445578
-10059.306,4,43.453579
-10041.533,3,43.460581
-10000.0,1,43.462578
-10039.242,6,43.476578
-10021.507,2,43.481578
-10069.113,4,43.490586
-10000.0,1,43.493578
-10064.131,7,43.508579
-10021.653,2,43.513578
-10015.043,2,43.517578
-10024.049,2,43.521579
-10018.774,2,43.525578
-10000.0,1,43.528579
-10000.0,1,43.53058
-10042.298,3,43.537585
-10087.756,13,43.566578
-10000.0,1,43.568578
-10084.962,5,43.58059
-10000.0,1,43.582578
-10000.0,1,43.584578
-10042.22,3,43.592585
-10018.592,2,43.597578
-10000.0,1,43.599577
-10035.542,4,43.608578
-10000.0,1,43.611578
-10033.797,3,43.617578
-10047.448,5,43.628578
-10000.0,1,43.630578
-10088.929,6,43.645578
-10030.127,3,43.652578
-10075.241,5,43.663578
-10020.514,2,43.667578
-10000.0,1,43.670578
-10043.082,3,43.677582
-10041.867,3,43.683581
-10072.653,8,43.700578
-10018.19,2,43.705578
-10063.748,5,43.718578
-10045.213,4,43.727578
-10018.645,2,43.731578
-10015.775,2,43.73659
-10101.085,9,43.75658
-10083.589,6,43.771578
-10082.579,6,43.785578
-10000.0,1,43.787578
-10000.0,1,43.790579
-10020.879,2,43.795578
-10023.131,2,43.800591
-10024.636,2,43.804581
-10061.249,4,43.813589
-10035.555,8,43.832578
-10055.893,5,43.845578
-10049.906,4,43.854578
-10000.0,1,43.857579
-10000.0,1,43.859579
-10023.312,2,43.864579
-10053.304,5,43.87658
-10009.848,2,43.881579
-10035.416,3,43.888579
-10020.618,2,43.893579
-10000.0,1,43.89559
-10028.264,2,43.899578
-10042.513,3,43.906579
-10018.805,2,43.911578
-10000.0,1,43.913578
-10024.611,2,43.918578
-10000.0,1,43.920579
-10000.0,1,43.922578
-10105.421,9,43.943578
-10075.88,8,43.962579
-10000.0,1,43.964578
-10000.0,1,43.966586
-10068.321,5,43.97858
-10000.0,1,43.981578
-10021.952,2,43.984578
-10035.522,4,43.994579
-10105.418,7,44.012584
-10023.261,2,44.017579
-10000.0,1,44.019578
-10018.432,2,44.025578
-10000.0,1,44.02758
-10027.846,3,44.033578
-10062.038,6,44.047584
-10070.739,5,44.059579
-10000.0,1,44.062578
-10034.788,3,44.069579
-10045.662,3,44.077579
-10022.656,2,44.081578
-10000.0,1,44.08459
-10042.518,5,44.096579
-10012.879,5,44.108585
-10040.285,3,44.114578
-10030.094,5,44.125578
-10000.0,1,44.127578
-10024.559,2,44.131579
-10000.0,1,44.134578
-10016.288,2,44.138584
-10000.0,1,44.141579
-10034.37,3,44.148577
-10033.311,3,44.155578
-10048.41,9,44.175579
-10000.0,1,44.178578
-10016.372,2,44.18259
-10000.0,1,44.184578
-10035.807,3,44.191579
-10000.0,1,44.193578
-10032.142,3,44.200579
-10000.0,1,44.20258
-10025.543,2,44.20758
-10032.884,3,44.214579
-10000.0,1,44.217579
-10000.0,1,44.220578
-10018.437,2,44.225579
-10104.469,10,44.247578
-10043.525,3,44.254579
-10000.0,1,44.256579
-10060.3125,4,44.265579
-10056.97,4,44.275578
-10029.525,3,44.282578
-10056.019,5,44.293578
-10017.186,2,44.297578
-10072.148,6,44.311578
-10020.101,2,44.315578
-10080.609,6,44.328578
-10000.0,1,44.330578
-10054.208,4,44.337579
-10000.0,1,44.340592
-10000.0,1,44.343578
-10093.903,10,44.363578
-10101.794,8,44.379578
-10000.0,1,44.381579
-10025.313,2,44.385579
-10070.314,5,44.396579
-10057.623,4,44.403579
-10000.0,1,44.405579
-10119.362,8,44.421578
-10029.538,5,44.432579
-10040.581,3,44.437578
-10045.973,4,44.446579
-10080.987,5,44.458579
-10020.468,3,44.465578
-10032.831,6,44.479579
-10030.417,3,44.486579
-10000.0,1,44.489578
-10053.652,5,44.500579
-10000.0,1,44.502578
-10055.828,6,44.516579
-10040.37,4,44.525579
-10032.293,3,44.532578
-10064.792,4,44.542578
-10047.454,9,44.561579
-10024.446,6,44.575578
-10099.894,8,44.59358
-10020.334,3,44.600579
-10032.354,3,44.607579
-10065.272,5,44.619589
-10026.57,2,44.624579
-10040.585,4,44.633578
-10024.248,2,44.637582
-10131.733,7,44.653578
-10026.647,2,44.657579
-10000.0,1,44.659578
-10064.149,4,44.66859
-10043.747,3,44.675579
-10058.031,5,44.686578
-10087.747,11,44.712578
-10018.193,2,44.716579
-10051.66,9,44.738579
-10023.556,5,44.749578
-10000.0,1,44.752578
-10014.364,3,44.760578
-10118.456,12,44.78759
-10068.693,4,44.796578
-10015.569,2,44.800579
-10086.602,7,44.818578
-10074.902,5,44.828578
-10041.007,4,44.837578
-10020.925,2,44.841579
-10043.261,3,44.848579
-10015.866,2,44.853578
-10039.555,3,44.860578
-10020.926,2,44.865578
-10053.233,4,44.874595
-10040.992,4,44.884578
-10000.0,1,44.886582
-10000.0,1,44.889577
-10032.452,3,44.896578
-10021.184,2,44.901588
-10045.739,3,44.90958
-10022.154,2,44.914579
-10047.306,3,44.921579
-10016.397,2,44.926578
-10021.187,3,44.933579
-10038.857,4,44.942579
-10000.0,1,44.945578
-10017.049,2,44.950577
-10017.313,2,44.955579
-10141.747,9,44.97658
-10000.0,1,44.978579
-10030.739,3,44.984588
-10037.317,3,44.991581
-10000.0,1,44.993578
-10000.0,1,44.995578
-10021.935,3,45.001578
-10037.561,3,45.009578
-10108.605,9,45.029579
-10000.0,1,45.031579
-10097.857,8,45.051579
-10047.249,4,45.060579
-10070.065,5,45.07159
-10065.992,5,45.084579
-10009.573,2,45.088588
-10050.934,4,45.099578
-10021.79,2,45.103579
-10000.0,1,45.106595
-10069.43,5,45.118578
-10021.8955,2,45.12258
-10000.0,1,45.125579
-10062.716,4,45.134578
-10000.0,1,45.137578
-10028.854,2,45.142578
-10063.331,6,45.155578
-10034.199,3,45.162591
-10000.0,1,45.164578
-10078.129,5,45.176578
-10000.0,1,45.178578
-10055.308,5,45.189578
-10041.569,3,45.196578
-10010.522,2,45.200578
-10016.878,5,45.212584
-10000.0,1,45.215579
-10000.0,1,45.217579
-10064.1875,4,45.227577
-10000.0,1,45.22959
-10043.644,6,45.243585
-10000.0,1,45.245584
-10013.757,2,45.250578
-10000.0,1,45.251578
-10000.0,1,45.25459
-10077.861,5,45.266578
-10042.674,4,45.275578
-10062.468,5,45.285579
-10028.106,3,45.292579
-10022.449,2,45.296578
-10105.623,8,45.315579
-10000.0,1,45.317578
-10000.0,1,45.319579
-10000.0,1,45.322579
-10071.87,7,45.339579
-10000.0,1,45.34258
-10075.233,5,45.353578
-10093.482,9,45.375578
-10046.264,3,45.383578
-10023.178,2,45.387579
-10000.0,1,45.389579
-10020.902,2,45.393579
-10057.421,4,45.401579
-10036.754,3,45.407595
-10126.446,12,45.431578
-10053.948,4,45.440595
-10026.041,2,45.444578
-10034.753,3,45.450579
-10112.179,7,45.465578
-10150.003,11,45.487578
-10126.766,9,45.507579
-10061.298,5,45.516578
-10102.025,9,45.536579
-10090.719,5,45.548578
-10000.0,1,45.550579
-10000.0,1,45.553578
-10000.0,1,45.55559
-10029.792,6,45.569579
-10085.023,6,45.583579
-10092.99,5,45.594578
-10013.135,2,45.59958
-10069.5,6,45.615579
-10030.3955,3,45.621578
-10045.762,4,45.630578
-10050.295,5,45.642578
-10011.196,2,45.64759
-10018.822,3,45.653578
-10064.138,4,45.663579
-10105.43,7,45.678578
-10030.064,3,45.685578
-10050.817,4,45.694578
-10000.0,1,45.696579
-10060.639,4,45.705578
-10046.95,6,45.719578
-10050.512,10,45.740593
-10021.535,2,45.745579
-10015.071,2,45.750578
-10000.0,1,45.752578
-10000.0,1,45.753578
-10030.315,3,45.761578
-10086.134,7,45.776578
-10040.397,3,45.782579
-10025.249,3,45.789579
-10000.0,1,45.79258
-10050.116,5,45.803579
-10109.919,7,45.819579
-10098.452,6,45.832584
-10027.147,3,45.838589
-10075.291,8,45.857597
-10023.189,3,45.864589
-10024.082,2,45.868578
-10062.362,6,45.883578
-10030.32,3,45.890598
-10000.0,1,45.893578
-10019.758,2,45.897578
-10052.785,4,45.905579
-10024.028,2,45.910578
-10046.821,3,45.915578
-10000.0,1,45.917578
-10000.0,1,45.919579
-10000.0,1,45.922578
-10058.253,11,45.946578
-10022.208,2,45.950578
-10073.777,5,45.961578
-10061.652,5,45.972579
-10055.388,7,45.988578
-10043.789,3,45.996578
-10037.758,4,46.005578
-10025.974,3,46.012578
-10089.639,8,46.030579
-10012.593,2,46.034578
-10019.594,2,46.039578
-10016.318,2,46.044579
-10018.009,2,46.049578
-10088.407,7,46.064578
-10064.992,4,46.073596
-10096.886,9,46.096579
-10000.0,1,46.098578
-10000.0,1,46.101578
-10000.0,1,46.103579
-10039.211,3,46.111578
-10057.694,5,46.122579
-10021.554,2,46.127579
-10009.877,2,46.132578
-10021.335,2,46.136578
-10058.801,5,46.147584
-10000.0,1,46.15058
-10075.664,6,46.163578
-10000.0,1,46.165578
-10077.224,6,46.179579
-10101.42,6,46.195579
-10000.0,1,46.197589
-10057.265,5,46.209591
-10061.504,5,46.220581
-10047.999,4,46.230578
-10026.464,2,46.234579
-10023.983,3,46.242579
-10019.549,2,46.246579
-10034.248,3,46.253579
-10000.0,1,46.255577
-10015.322,2,46.260578
-10038.705,3,46.267579
-10000.0,1,46.269578
-10000.0,1,46.271578
-10069.258,5,46.283577
-10039.339,3,46.291579
-10118.707,8,46.31058
-10077.846,5,46.321584
-10063.148,5,46.333579
-10052.631,4,46.342579
-10000.0,1,46.344579
-10067.241,5,46.355577
-10045.005,4,46.364578
-10055.966,5,46.376579
-10062.87,6,46.390578
-10043.49,3,46.397578
-10000.0,1,46.399579
-10000.0,1,46.402577
-10081.672,6,46.41559
-10059.194,4,46.424578
-10100.766,9,46.445578
-10019.145,2,46.449579
-10020.466,2,46.453578
-10078.922,8,46.47259
-10041.758,3,46.479579
-10041.192,5,46.489579
-10056.304,5,46.499578
-10016.601,2,46.503578
-10059.115,4,46.512581
-10000.0,1,46.514579
-10050.964,4,46.522579
-10053.022,4,46.530578
-10066.246,6,46.542579
-10083.613,8,46.559578
-10070.434,7,46.573579
-10026.593,5,46.583578
-10000.0,1,46.585578
-10035.464,3,46.592578
-10076.987,8,46.608579
-10000.0,1,46.610579
-10025.172,2,46.614579
-10037.233,3,46.619578
-10031.006,3,46.626578
-10073.973,12,46.65359
-10070.793,7,46.671579
-10057.403,4,46.680578
-10054.573,4,46.689579
-10019.169,2,46.694578
-10071.8125,5,46.705579
-10038.005,4,46.715578
-10000.0,1,46.718579
-10000.0,1,46.72059
-10058.131,4,46.730579
-10000.0,1,46.732579
-10021.158,2,46.737578
-10049.021,3,46.744578
-10057.168,5,46.755593
-10000.0,1,46.758595
-10000.0,1,46.760579
-10038.314,4,46.769579
-10058.456,5,46.779584
-10023.773,2,46.784578
-10047.864,3,46.792588
-10077.353,6,46.805578
-10024.81,2,46.810579
-10038.147,3,46.81758
-10072.113,7,46.837589
-10072.542,4,46.849579
-10015.22,2,46.854579
-10039.864,3,46.863579
-10000.0,1,46.866578
-10096.377,12,46.898578
-10115.44,8,46.91958
-10000.0,1,46.922578
-10020.898,2,46.929578
-10020.739,2,46.933584
-10025.38,2,46.938579
-10032.979,3,46.945579
-10040.167,3,46.953579
-10000.0,1,46.955578
-10072.546,7,46.972579
-10000.0,1,46.976584
-10000.0,1,46.978577
-10022.277,2,46.982578
-10036.246,3,46.989577
-10052.288,4,46.99959
-10107.289,6,47.013577
-10000.0,1,47.015578
-10076.575,7,47.032578
-10000.0,1,47.033582
-10066.241,9,47.057596
-10053.522,5,47.070578
-10021.968,2,47.07559
-10038.384,3,47.082578
-10000.0,1,47.085579
-10070.568,14,47.11859
-10000.0,1,47.121581
-10056.196,5,47.132589
-10060.432,4,47.142585
-10000.0,1,47.145579
-10024.401,2,47.15058
-10015.074,2,47.15458
-10000.0,1,47.157593
-10085.785,7,47.174581
-10138.428,10,47.197581
-10000.0,1,47.19958
-10074.932,7,47.217582
-10081.8,7,47.233582
-10022.868,2,47.237581
-10048.836,4,47.247583
-10138.398,9,47.268582
-10018.44,2,47.272583
-10056.941,6,47.287578
-10013.134,2,47.292579
-10050.511,4,47.303579
-10072.875,4,47.312578
-10097.187,9,49.603578
-10032.858,3,49.609581
-10000.0,1,49.61158
-10108.634,12,49.637578
-10080.811,6,49.652578
-10015.492,2,49.65759
-10037.138,3,49.664579
-10000.0,1,49.666578
-10045.825,5,49.680579
-10065.138,7,49.69759
-10021.027,2,49.70259
-10000.0,1,49.70459
-10021.827,2,49.709578
-10022.589,2,49.714577
-10028.242,3,49.720578
-10000.0,1,49.722578
-10130.812,10,49.745579
-10022.045,2,49.749578
-10046.067,3,49.754578
-10022.661,3,49.761578
-10041.223,3,49.767579
-10044.098,5,49.777579
-10040.364,3,49.783578
-10061.922,4,49.79158
-10000.0,1,49.794579
-10062.224,7,49.809579
-10113.194,8,49.824579
-10087.766,5,49.834582
-10041.563,3,49.84158
-10032.258,5,49.852578
-10000.0,1,49.854578
-10000.0,1,49.855578
-10000.0,1,49.85858
-10000.0,1,49.860579
-10092.84,7,49.873579
-10096.987,7,49.889578
-10000.0,1,49.891578
-10017.439,2,49.896579
-10079.412,7,49.914579
-10000.0,1,49.916579
-10000.0,1,49.918579
-10021.025,3,49.92559
-10045.228,4,49.933578
-10079.248,10,49.959578
-10000.0,1,49.960579
-10049.308,7,49.97759
-10035.022,3,49.984578
-10000.0,1,49.986578
-10069.854,6,50.000578
-10018.057,2,50.004579
-10082.281,6,50.018578
-10058.562,5,50.030579
-10000.0,1,50.033578
-10074.529,5,50.045589
-10018.615,2,50.049579
-10074.121,6,50.063591
-10115.099,10,50.087579
-10054.765,4,50.096579
-10026.647,2,50.101579
-10000.0,1,50.104579
-10088.578,6,50.117579
-10021.944,2,50.122591
-10000.0,1,50.12459
-10000.0,1,50.127579
-10041.088,3,50.133671
-10000.0,1,50.135579
-10097.179,10,50.157592
-10055.968,4,50.164579
-10068.93,7,50.181579
-10041.772,3,50.189578
-10031.702,4,50.199581
-10059.534,4,50.209581
-10051.157,4,50.218578
-10018.925,2,50.222578
-10050.822,4,50.231581
-10040.641,3,50.238592
-10039.764,4,50.247579
-10022.762,3,50.253579
-10000.0,1,50.255578
-10058.052,4,50.265579
-10096.237,8,50.283578
-10019.834,2,50.287588
-10084.423,5,50.298578
-10019.203,2,50.302579
-10072.12,10,50.327578
-10035.192,5,50.337579
-10089.455,12,50.364578
-10114.42,9,50.385577
-10000.0,1,50.38759
-10065.401,5,50.399578
-10035.6,3,50.406578
-10045.388,4,50.41559
-10022.215,2,50.420578
-10041.714,3,50.426579
-10016.095,2,50.431581
-10061.644,4,50.440589
-10038.985,5,50.452585
-10052.51,5,50.464578
-10045.832,4,50.473593
-10000.0,1,50.475579
-10016.406,2,50.479578
-10037.531,4,50.489578
-10056.507,4,50.49759
-10093.207,7,50.514578
-10017.576,3,50.520578
-10043.699,4,50.530578
-10000.0,1,50.533578
-10073.769,6,50.546589
-10010.056,2,50.55159
-10000.0,1,50.553588
-10025.185,4,50.562578
-10070.407,8,50.583578
-10086.677,9,50.604578
-10019.401,2,50.610578
-10070.266,7,50.626578
-10049.269,4,50.636578
-10000.0,1,50.638578
-10034.702,3,50.644578
-10046.015,4,50.653579
-10033.425,6,50.66759
-10051.363,5,50.679584
-10014.675,2,50.683579
-10064.903,5,50.695579
-10057.564,4,50.703578
-10034.475,7,50.720585
-10081.487,8,50.741578
-10029.093,4,50.750579
-10018.687,2,50.754579
-10063.161,4,50.764579
-10000.0,1,50.766584
-10060.789,7,50.781579
-10017.091,3,50.788579
-10036.395,3,50.795584
-10018.859,2,50.800578
-10000.0,1,50.802579
-10009.336,2,50.807579
-10000.0,1,50.810579
-10066.483,8,50.830578
-10000.0,1,50.832578
-10022.985,2,50.836578
-10000.0,1,50.839578
-10064.658,9,50.85958
-10000.0,1,50.861579
-10000.0,1,50.864579
-10058.74,5,50.875579
-10021.506,4,50.883579
-10034.907,4,50.892596
-10000.0,1,50.894584
-10078.174,5,50.904584
-10063.885,4,50.912578
-10074.543,5,50.922579
-10089.242,8,50.939579
-10014.593,2,50.944579
-10000.0,1,50.946578
-10000.0,1,50.947578
-10000.0,1,50.949578
-10059.102,4,50.958579
-10039.069,3,50.964578
-10059.282,5,50.976578
-10064.136,5,50.987578
-10039.658,4,50.99758
-10074.0625,7,51.013578
-10000.0,1,51.015579
-10017.002,2,51.02059
-10057.577,4,51.028578
-10044.493,7,51.045578
-10042.991,3,51.053578
-10083.007,7,51.071578
-10026.962,3,51.078579
-10000.0,1,51.081579
-10060.015,5,51.092578
-10026.637,2,51.09759
-10023.244,2,51.101578
-10118.894,9,51.124592
-10000.0,1,51.126577
-10118.074,7,51.145583
-10000.0,1,51.149588
-10024.861,2,51.155585
-10046.286,4,51.165578
-10086.274,8,51.185578
-10018.184,2,51.189579
-10000.0,1,51.192579
-10044.018,4,51.201591
-10038.568,3,51.208579
-10115.386,10,51.232578
-10028.561,3,51.239578
-10044.087,4,51.249092
-10119.832,6,51.263093
-10020.25,2,51.267092
-10000.0,1,51.270092
-10068.579,8,51.287092
-10000.0,1,51.289092
-10094.799,10,51.312104
-10090.739,8,51.332093
-10073.62,5,51.343092
-10032.391,3,51.350092
-10017.188,2,51.355092
-10079.511,6,51.369092
-10019.306,2,51.374106
-10060.585,5,51.385093
-10018.795,2,51.389092
-10000.0,1,51.392093
-10083.734,6,51.405093
-10032.813,5,51.417092
-10000.0,1,51.420092
-10057.6045,4,51.429093
-10000.0,1,51.432092
-10022.828,2,51.436092
-10033.236,3,51.444095
-10013.373,2,51.448095
-10019.546,2,51.452096
-10012.877,2,51.457095
-10000.0,1,51.460098
-10063.613,4,51.469092
-10025.273,2,51.474106
-10000.0,1,51.476092
-10000.0,1,51.479092
-10062.211,7,51.494092
-10088.569,6,51.508094
-10108.272,6,51.521103
-10043.085,3,51.528098
-10063.593,5,51.540092
-10000.0,1,51.542099
-10000.0,1,51.544093
-10049.799,5,51.555104
-10046.024,3,51.562093
-10022.538,2,51.566092
-10049.821,4,51.575094
-10000.0,1,51.577104
-10097.304,7,51.594093
-10036.1875,3,51.600092
-10052.178,4,51.610093
-10019.312,2,51.615092
-10041.925,5,51.629092
-10084.573,5,51.644092
-10030.019,3,51.652092
-10071.146,6,51.671093
-10000.0,1,51.674108
-10000.0,1,51.677092
-10066.72,4,51.688102
-10058.555,6,51.706092
-10073.761,5,51.720092
-10013.958,2,51.727092
-10016.501,3,51.735092
-10023.559,3,51.744092
-10060.466,4,51.755092
-10019.017,2,51.761091
-10043.942,3,51.770092
-10000.0,1,51.772104
-10045.693,4,51.784092
-10072.769,6,51.801092
-10053.557,4,51.812092
-10019.592,2,51.817092
-10000.0,1,51.820092
-10000.0,1,51.822092
-10029.232,3,51.828092
-10095.508,6,51.842093
-10015.353,2,51.847099
-10095.547,7,51.863093
-10020.157,2,51.868092
-10145.68,11,51.894092
-10022.048,2,51.899092
-10075.396,4,51.909094
-10017.545,2,51.913092
-10072.458,7,51.929092
-10020.578,2,51.933092
-10022.429,2,51.937092
-10067.38,5,51.948092
-10046.585,4,51.955109
-10084.815,6,51.969092
-10077.135,5,51.980092
-10023.5,2,51.984092
-10077.303,6,51.999092
-10000.0,1,52.001092
-10034.885,3,52.008105
-10046.375,4,52.016098
-10085.64,5,52.027092
-10052.126,3,52.034092
-10104.446,7,52.048092
-10000.0,1,52.050092
-10070.766,7,52.065093
-10063.785,4,52.073099
-10051.447,3,52.081093
-10000.0,1,52.083092
-10018.835,2,52.087092
-10029.282,3,52.094105
-10000.0,1,52.097104
-10016.442,2,52.101092
-10097.973,7,52.116093
-10000.0,1,52.119094
-10055.438,6,52.134092
-10019.886,2,52.139092
-10030.747,3,52.146092
-10025.739,2,52.152092
-10099.34,8,52.174115
-10082.416,14,52.205095
-10106.761,7,52.222095
-10053.329,4,52.233095
-10061.091,4,52.241095
-10043.16,5,52.252095
-10086.224,9,52.272096
-10045.244,3,52.279093
-10000.0,1,52.281097
-10000.0,1,52.283097
-10061.472,6,52.297095
-10056.55,5,52.308097
-10009.779,2,52.313098
-10078.198,8,52.330096
-10036.688,3,52.336095
-10013.137,2,52.341135
-10112.536,10,52.362093
-10059.9795,4,52.371098
-10042.524,3,52.378096
-10007.462,2,52.382097
-10023.357,2,52.387095
-10075.887,6,52.401097
-10045.677,4,52.410095
-10040.341,3,52.417096
-10016.952,2,52.421097
-10036.689,3,52.429097
-10049.376,3,52.435095
-10012.089,2,52.4411
-10000.0,1,52.443097
-10013.398,2,52.448096
-10093.8545,8,52.465095
-10028.678,3,52.471098
-10138.379,9,52.492097
-10000.0,1,52.495095
-10017.73,2,52.499095
-10023.299,2,52.503098
-10061.832,4,52.513097
-10043.511,5,52.524121
-10075.535,5,52.535096
-10065.861,4,52.545096
-10139.06,11,52.569095
-10000.0,1,52.571097
-10016.438,2,52.578092
-10048.706,4,52.587092
-10000.0,1,52.590095
-10000.0,1,52.593092
-10044.335,3,52.600091
-10077.192,8,52.629098
-10071.409,4,52.639093
-10023.345,3,52.647092
-10000.0,1,52.649183
-10040.078,4,52.660172
-10011.575,2,52.665095
-10059.844,4,52.676092
-10000.0,1,52.678104
-10000.0,1,52.681091
-10000.0,1,52.683091
-10009.376,2,52.688092
-10075.746,5,52.701092
-10000.0,1,52.704093
-10051.844,5,52.715095
-10117.558,10,52.739095
-10106.884,9,52.760095
-10020.21,3,52.767095
-10058.994,4,52.776096
-10044.496,3,52.782096
-10040.028,3,52.788095
-10000.0,1,52.791098
-10022.588,2,52.795096
-10020.567,2,52.800095
-10034.862,3,52.807096
-10056.917,4,52.818095
-10017.999,2,52.823097
-10011.083,2,52.830095
-10020.783,2,52.834096
-10116.131,11,52.866095
-10027.742,4,52.878093
-10000.0,1,52.881093
-10015.891,2,52.887101
-10000.0,1,52.889094
-10017.794,2,52.895093
-10000.0,1,52.897092
-10112.435,10,52.926092
-10115.85,8,52.948182
-10063.926,7,52.968092
-10000.0,1,52.971093
-10134.389,10,52.998093
-10063.175,4,53.008093
-10072.825,8,53.031093
-10000.0,1,53.033092
-10133.596,8,53.051093
-10098.473,9,53.073092
-10000.0,1,53.076093
-10067.433,5,53.088092
-10021.732,2,53.093092
-10022.078,4,53.103092
-10028.227,4,53.113093
-10066.505,5,53.125094
-10041.277,3,53.132093
-10048.356,5,53.145092
-10092.366,7,53.161093
-10000.0,1,53.163093
-10000.0,1,53.165092
-10031.346,3,53.171105
-10000.0,1,53.174107
-10000.0,1,53.176093
-10030.86,3,53.183091
-10000.0,1,53.185092
-10038.139,4,53.194091
-10022.868,2,53.199091
-10034.596,3,53.206103
-10106.986,7,53.225093
-10000.0,1,53.227092
-10066.864,7,53.244093
-10053.658,4,53.252093
-10020.743,2,53.257093
-10044.312,4,53.267092
-10000.0,1,53.269093
-10000.0,1,53.271092
-10024.769,3,53.279092
-10051.551,4,53.287092
-10000.0,1,53.290092
-10047.478,7,53.308099
-10078.053,9,53.329093
-10030.054,3,53.335091
-10017.465,2,53.340093
-10000.0,1,53.342104
-10019.222,2,53.347104
-10041.681,4,53.356092
-10034.335,4,53.366092
-10018.951,2,53.371093
-10017.38,2,53.377091
-10026.698,2,53.381104
-10000.0,1,53.383092
-10058.02,5,53.396092
-10000.0,1,53.398093
-10084.019,6,53.412092
-10034.415,3,53.418092
-10057.909,4,53.428103
-10019.267,2,53.432092
-10040.148,5,53.444093
-10064.628,5,53.455092
-10071.929,4,53.465098
-10012.692,2,53.469098
-10064.191,6,53.483104
-10000.0,1,53.485093
-10021.126,2,53.489093
-10081.357,5,53.501096
-10115.696,7,53.517092
-10000.0,1,53.519092
-10021.796,6,53.533092
-10040.401,3,53.540092
-10063.877,7,53.556093
-10079.374,5,53.567093
-10101.857,9,53.589092
-10017.974,2,53.594093
-10044.764,4,53.603092
-10022.966,2,53.608109
-10021.394,2,53.613093
-10068.878,5,53.62411
-10125.211,9,53.645092
-10000.0,1,53.647093
-10044.135,3,53.655103
-10000.0,1,53.657107
-10000.0,1,53.660092
-10021.659,2,53.665092
-10097.536,9,53.686092
-10000.0,1,53.688091
-10020.793,2,53.693092
-10000.0,1,53.696104
-10049.675,8,53.715092
-10098.468,8,53.732093
-10029.699,3,53.739092
-10021.187,2,53.744092
-10021.615,2,53.748092
-10018.507,2,53.752099
-10099.963,6,53.766104
-10000.0,1,53.769103
-10110.196,9,53.791092
-10000.0,1,53.793092
-10000.0,1,53.796094
-10050.253,8,53.814092
-10000.0,1,53.817092
-10056.15,4,53.8261
-10017.013,2,53.830091
-10000.0,1,53.832093
-10076.829,5,53.845092
-10047.379,4,53.858098
-10033.505,3,53.866091
-10015.2295,2,53.871105
-10020.066,2,53.878093
-10010.009,2,53.884103
-10054.827,4,53.895096
-10022.225,3,53.903092
-10098.096,7,53.924102
-10000.0,1,53.926094
-10036.248,5,53.938093
-10032.358,3,53.945092
-10041.595,3,53.952092
-10000.0,1,53.955092
-10000.0,1,53.958093
-10068.953,8,53.978092
-10098.196,9,53.998092
-10012.726,2,54.002092
-10129.514,9,54.023092
-10013.009,2,54.028093
-10083.668,8,54.047103
-10091.168,6,54.062092
-10032.33,3,54.073092
-10000.0,1,54.089092
-10068.299,5,54.100092
-10000.0,1,54.102093
-10048.595,3,54.108097
-10028.343,3,54.114093
-10056.675,4,54.122093
-10000.0,1,54.124111
-10000.0,1,54.126093
-10015.666,2,54.130092
-10037.566,3,54.137093
-10027.779,2,54.141095
-10043.653,3,54.148093
-10021.629,2,54.152092
-10000.0,1,54.155092
-10000.0,1,54.157093
-10018.357,3,54.164092
-10000.0,1,54.167092
-10098.7705,8,54.183092
-10056.727,6,54.195092
-10076.539,5,54.207092
-10015.554,2,54.211092
-10057.098,4,54.222093
-10068.86,5,54.235103
-10007.846,2,54.239092
-10010.6455,2,54.244094
-10044.2,3,54.250093
-10051.409,3,54.257113
-10054.306,5,54.270104
-10021.1875,2,54.275094
-10065.059,4,54.284093
-10060.049,6,54.299093
-10000.0,1,54.301092
-10010.83,3,54.308103
-10054.162,4,54.317093
-10046.079,3,54.323092
-10085.787,6,54.336093
-10000.0,1,54.339103
-10000.0,1,54.342098
-10000.0,1,54.344097
-10000.0,1,54.346098
-10026.561,3,54.353092
-10000.0,1,54.355093
-10082.418,9,54.377093
-10061.498,4,54.386092
-10000.0,1,54.388093
-10022.209,2,54.393092
-10064.728,4,54.402092
-10000.0,1,54.404093
-10091.081,10,54.428092
-10017.877,2,54.433092
-10041.309,5,54.444092
-10061.47,5,56.702092
-10000.0,1,56.705105
