#{"t_start": 1713291736.0032778, "env_id": "None"}
r,l,t
-1703.200223,227,908.657787
-1029.798368,177,909.838793
-523.486492,139,910.790792
-457.528957,148,911.581792
-609.136511,184,912.441792
-602.047406,188,913.459787
-940.886653,358,914.905787
94.783137,405,917.123787
-483.316246,456,919.585792
-744.947179,478,922.166785
-221.30786,223,924.542784
-466.874715,307,926.038785
-391.21756,193,927.627785
-1047.980388,184,928.741791
-432.49507,143,929.776792
-652.243601,197,930.734792
2195.50718,609,932.752785
-516.276162,305,935.953786
-274.286264,266,937.896793
496.250105,367,939.790786
993.332429,424,942.194785
506.666973,348,944.530792
386.280463,296,946.613792
655.003059,328,948.422789
161.674914,398,950.457843
869.913431,338,952.728051
898.116886,359,954.807057
11.309895,169,956.548057
109.798796,219,957.643056
441.137491,248,958.966057
-228.340221,224,960.282057
-367.627026,175,961.495052
-482.788119,188,962.540049
-571.030906,177,963.600056
-143.20367,179,964.618056
-662.510807,189,965.680056
-746.048297,189,966.787056
-1026.71269,193,967.901057
-990.068783,229,969.094057
-1350.999268,237,970.44313
-1114.140464,208,971.774056
-1277.811931,208,972.908057
-1127.087758,208,974.039059
-1314.710822,310,976.043056
-1314.710822,310,976.668049
-1176.720154,299,977.31105
-248.27599,424,980.457051
88.907011,376,982.907049
-1745.281449,350,985.101051
-943.035899,416,987.36305
-1653.60202,376,989.77905
-1837.260665,435,992.044052
-2007.489259,385,994.508057
-1216.775615,395,996.793051
-975.901318,556,999.482051
-815.1372,358,1002.470052
-1499.350195,404,1004.676057
-1235.021818,308,1006.790059
-1291.600416,445,1008.748051
-429.067878,435,1011.349051
-1344.83951,247,1013.654704
-1574.528541,259,1015.164704
-1411.495439,299,1016.752708
-661.488244,190,1018.191709
238.100222,348,1019.628708
-545.438871,365,1021.651703
-666.504484,190,1023.436708
-1293.776597,216,1024.582708
-1382.648746,319,1026.081708
-1718.033161,308,1027.954701
-887.646742,237,1029.585703
-2319.69075,484,1031.435708
-92.117535,476,1034.236701
-643.373064,398,1036.866703
176.208321,487,1039.487701
-2133.754464,245,1041.883708
-1705.392271,307,1043.396703
-1500.338589,398,1045.313701
-1604.078734,268,1047.450702
